dollar,bang,money,n000,make,yesno
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.063,0.0,0.0,0.1,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.265,0.0,0.8,0.0,0.0,1
0.059,0.0,0.0,0.1,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.204,0.0,0.0,1.12,1
0.0,0.0,0.0,0.0,0.19,1
0.0,0.139,0.0,0.0,0.0,1
0.0,0.077,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.223,0.111,0.0,0.0,0.0,1
0.18,0.361,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.651,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.285,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.082,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.097,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.018,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.021,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.24,0.0,0.24,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.018,0.0,0.0,0.0,1
0.0,0.184,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.038,0.0,0.0,0.17,1
0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.11,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.086,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.4,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.022,0.0,0.0,0.0,0.08,1
0.033,0.0,0.0,0.0,0.12,1
0.019,0.0,0.0,0.0,0.06,1
0.024,0.0,0.0,0.0,0.08,1
0.01,0.0,0.0,0.0,0.07,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.23,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.85,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.039,0.031,0.0,0.02,0.04,1
0.0,0.167,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.214,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.039,0.0,0.0,0.0,0.09,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.333,0.0,0.0,0.0,1
0.0,8.333,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.632,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.33,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.078,0.0,0.0,0.0,0.54,1
0.0,0.0,0.0,0.0,0.09,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.342,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.109,0.1,0.0,0.0,0.06,1
0.0,0.149,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.056,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.078,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.485,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.044,0.0,0.0,0.23,0.07,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.281,0.0,0.0,0.0,1
0.075,0.028,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.049,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.031,0.0,0.0,0.19,0.19,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.34,1
0.0,0.222,0.0,0.0,0.0,1
0.023,0.0,0.0,0.24,0.08,1
0.0,0.0,0.0,0.0,0.89,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.094,0.0,0.0,0.0,1
0.0,0.273,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.51,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.282,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.34,1
0.0,0.287,0.0,0.0,0.0,1
0.0,3.26,0.0,0.0,0.0,1
0.0,0.077,0.45,0.0,0.0,1
0.0,0.497,0.0,0.0,0.0,1
0.0,0.047,0.0,0.0,0.26,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.457,0.0,0.0,0.0,1
0.0,0.247,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.093,0.0,0.0,0.0,1
0.0,0.943,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.26,0.0,0.0,0.0,0.0,1
0.038,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,3.84,1
0.0,1.724,0.0,0.0,0.0,1
0.0,0.578,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.398,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.613,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,2.843,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.075,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.091,0.0,0.0,0.49,1
0.0,0.0,0.0,0.0,0.0,1
0.197,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.159,0.0,0.0,0.0,0.0,1
0.0,0.078,0.0,0.0,0.08,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.371,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.31,1
0.0,0.143,0.0,0.0,0.0,1
0.0,0.165,0.0,0.0,0.0,1
0.0,0.68,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.422,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.164,0.0,0.0,0.13,1
0.118,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.546,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.054,0.0,0.0,0.0,1
0.0,0.564,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.076,0.0,0.0,0.0,1
0.0,0.259,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.218,0.109,0.0,0.0,0.0,1
0.0,0.248,0.0,0.0,0.0,1
0.0,0.954,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.169,0.169,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.49,1.16,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.09,0.0,0.0,0.0,1
0.0,0.147,0.0,0.0,0.0,1
0.0,0.102,0.0,0.0,0.63,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.157,0.0,0.1,0.1,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.213,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.34,1
0.0,0.21,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.9,1
0.0,0.069,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.08,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.275,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.045,0.0,0.0,0.0,1
0.0,0.12,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.059,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.082,0.0,0.0,0.32,1
0.0,0.0,0.0,0.0,0.43,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.174,0.0,0.33,0.0,1
0.0,0.082,0.0,0.0,0.15,1
0.0,0.034,0.0,0.0,0.09,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.471,0.0,0.0,0.0,1
0.0,0.045,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.214,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.047,0.0,0.0,0.0,1
0.0,0.057,0.16,0.0,0.0,1
0.0,0.756,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.38,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.188,0.0,0.0,0.0,1
0.0,0.048,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.13,1.83,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.18,0.361,0.0,0.0,0.0,1
0.327,0.327,0.0,0.0,0.0,1
0.0,0.263,0.0,0.0,0.0,1
0.213,0.284,0.0,0.0,0.0,1
0.0,0.441,0.0,0.0,0.0,1
0.0,0.331,0.0,0.0,0.0,1
0.0,0.33,0.0,0.0,0.0,1
0.0,0.062,0.0,0.0,0.36,1
0.0,0.238,0.0,0.0,0.0,1
0.065,0.261,0.39,0.39,0.0,1
0.0,0.0,1.31,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.342,0.0,0.0,0.0,1
0.0,0.056,0.0,0.0,0.0,1
0.109,0.0,1.25,0.0,0.0,1
0.0,0.119,0.0,0.0,0.0,1
0.0,0.692,0.0,0.0,0.0,1
0.0,0.216,0.0,0.0,0.0,1
0.0,0.324,0.0,0.0,0.0,1
0.0,0.653,0.0,0.0,0.0,1
0.0,0.432,0.0,0.0,0.0,1
0.0,0.308,0.0,0.0,0.28,1
0.0,0.62,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.757,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.39,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.69,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.175,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.029,0.0,0.0,0.0,1
0.0,9.575,0.0,0.0,0.0,1
0.0,5.054,0.28,0.0,0.28,1
0.0,6.387,0.0,0.0,0.0,1
0.0,0.45,0.48,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.087,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.95,1
0.0,0.253,0.0,0.0,0.76,1
0.0,0.278,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.47,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.169,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.082,0.0,0.0,0.58,1
0.0,0.25,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.063,0.0,0.0,0.0,1
0.0,0.071,0.0,0.0,0.0,1
0.0,0.063,0.0,0.0,0.0,1
0.0,0.074,0.0,0.0,0.0,1
0.0,0.07,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.06,0.0,0.0,0.35,1
0.0,0.327,0.0,0.0,0.0,1
0.0,0.062,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.36,1
0.0,0.0,0.0,0.0,1.49,1
0.093,0.0,0.0,0.0,0.0,1
0.0,0.079,0.0,0.0,0.16,1
0.0,0.154,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.102,0.306,0.0,0.0,0.0,1
0.0,0.0,0.56,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.06,0.0,0.0,0.0,1
0.071,0.142,0.0,0.18,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.27,1
0.0,0.168,0.0,0.0,4.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.271,0.0,0.0,0.0,1
0.0,0.157,0.0,0.0,0.0,1
0.0,0.064,0.0,0.0,0.0,1
0.0,0.473,0.46,0.0,0.0,1
0.0,0.188,0.0,0.0,0.0,1
0.0,0.12,0.0,0.0,0.0,1
0.0,0.07,0.0,0.0,0.0,1
0.0,0.438,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.048,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.243,0.0,0.0,0.0,1
0.0,0.141,0.0,0.0,0.0,1
0.0,0.073,0.0,0.0,0.0,1
0.0,0.059,0.0,0.0,0.0,1
0.0,0.24,0.0,0.0,0.0,1
0.0,0.073,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.116,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.266,0.0,0.0,0.0,1
0.0,0.0,9.75,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.285,0.122,0.0,0.48,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.208,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.054,0.109,0.0,0.0,0.0,1
0.0,0.285,0.0,0.0,0.0,1
0.0,0.406,0.0,0.0,0.0,1
0.0,0.377,0.0,0.0,0.74,1
0.0,0.232,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.038,0.0,0.0,0.26,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.204,0.0,0.0,0.0,0.0,1
0.0,0.563,0.0,0.0,0.0,1
0.0,0.407,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.766,0.0,0.0,0.0,1
0.0,0.055,0.0,0.0,0.12,1
0.0,0.051,0.0,0.0,0.11,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.302,0.0,0.0,0.0,1
0.0,0.312,0.0,0.0,0.0,1
0.037,0.037,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.048,0.048,0.0,0.0,0.0,1
0.132,0.044,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.093,0.0,0.0,0.06,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.099,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.271,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.187,0.0,0.0,0.0,1
0.0,0.134,0.0,0.0,0.0,1
0.0,0.164,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.254,0.0,0.0,1.39,1
0.0,0.0,0.0,0.0,0.97,1
0.0,0.014,0.0,0.0,0.15,1
0.0,0.473,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,4.34,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.151,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.533,0.0,0.0,0.0,1
0.0,0.0,0.38,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,9.09,0.0,0.0,1
0.123,0.0,0.73,0.0,0.0,1
0.903,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.074,0.0,0.0,0.0,1
0.0,3.571,0.0,0.0,0.0,1
0.0,0.27,0.0,0.0,0.0,1
0.0,3.225,0.0,0.0,0.0,1
0.763,0.0,0.0,0.0,0.0,1
0.0,0.069,0.0,0.15,0.0,1
0.0,0.291,0.0,0.0,0.32,1
0.0,0.561,0.0,0.0,0.0,1
0.0,0.656,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.514,0.0,0.0,0.13,1
0.0,0.149,0.0,0.0,0.0,1
0.0,0.347,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.161,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.376,0.0,0.0,0.0,1
0.0,0.186,0.0,0.0,0.99,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.71,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.475,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.128,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.098,0.61,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.4,1
0.0,0.162,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.436,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.045,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.114,0.0,0.0,0.0,1
0.0,0.198,0.0,0.0,0.0,1
0.0,0.471,0.0,0.0,0.0,1
0.0,0.193,0.0,0.0,0.0,1
0.0,0.178,0.0,0.0,0.0,1
0.0,0.147,0.0,0.0,0.0,1
0.0,0.147,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.147,0.0,0.0,0.0,1
0.0,0.448,0.0,0.0,0.0,1
0.0,0.022,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.012,0.012,0.08,0.0,0.0,1
0.0,0.463,0.0,0.0,0.0,1
0.0,0.336,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.225,0.0,0.0,0.0,1
0.0,0.055,0.0,0.0,0.3,1
0.0,0.023,0.0,0.0,0.12,1
0.0,0.232,0.0,0.0,0.0,1
0.0,0.552,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.467,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.038,0.0,0.0,0.0,0.25,1
0.0,19.131,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.16,1
0.0,5.78,0.0,0.0,0.95,1
0.0,0.0,0.0,0.0,0.0,1
0.0,32.478,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.149,0.0,0.0,0.0,1
0.0,0.175,0.0,0.0,1.42,1
0.0,0.54,0.0,0.0,0.76,1
0.0,0.0,0.0,0.0,0.26,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.684,0.0,0.0,0.0,1
0.135,0.135,0.37,0.0,0.0,1
0.147,0.049,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.112,0.0,0.0,1.88,1
0.068,0.017,0.0,0.34,0.0,1
0.0,0.027,0.0,0.0,0.08,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.288,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.35,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.594,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.234,0.0,0.0,0.0,1
0.0,0.175,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.78,1
0.809,0.809,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.16,0.0,0.0,0.0,1
0.277,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.021,0.0,0.0,0.23,1
0.0,0.0,0.0,0.0,0.0,1
